titel,rating,descriptie,artikel_nummer,oude_prijs,prijs,fotos,page_load_time,status_code,request_time
Product 26,2,Lorem ipsum dolor sit amet for Product 26,988437,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1013,200,1005
Product 27,4,Lorem ipsum dolor sit amet for Product 27,359567,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1020,200,1012
Product 28,2,Lorem ipsum dolor sit amet for Product 28,170397,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1025,200,1012
Product 29,1,Lorem ipsum dolor sit amet for Product 29,170801,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg']",1020,200,1011
Product 30,4,Lorem ipsum dolor sit amet for Product 30,971808,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1027,200,1018
Product 31,1,Lorem ipsum dolor sit amet for Product 31,359893,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1009,200,999
Product 32,1,Lorem ipsum dolor sit amet for Product 32,461059,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1026,200,1017
Product 33,5,Lorem ipsum dolor sit amet for Product 33,383884,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1071,200,1061
Product 34,3,Lorem ipsum dolor sit amet for Product 34,232222,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1056,200,1047
Product 35,5,Lorem ipsum dolor sit amet for Product 35,292479,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1035,200,1027
Product 36,2,Lorem ipsum dolor sit amet for Product 36,322088,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1032,200,1022
Product 37,5,Lorem ipsum dolor sit amet for Product 37,750856,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1029,200,1020
Product 38,2,Lorem ipsum dolor sit amet for Product 38,815847,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1013,200,1005
Product 39,4,Lorem ipsum dolor sit amet for Product 39,481219,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg']",1009,200,1001
Product 40,1,Lorem ipsum dolor sit amet for Product 40,382004,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg']",1118,200,1109
Product 41,3,Lorem ipsum dolor sit amet for Product 41,557487,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1022,200,1012
Product 42,3,Lorem ipsum dolor sit amet for Product 42,139654,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1033,200,1019
Product 43,5,Lorem ipsum dolor sit amet for Product 43,467323,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1039,200,1030
Product 44,5,Lorem ipsum dolor sit amet for Product 44,789463,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1004,200,993
Product 45,2,Lorem ipsum dolor sit amet for Product 45,286172,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1037,200,1026
Product 46,3,Lorem ipsum dolor sit amet for Product 46,375976,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg']",1042,200,1033
Product 47,5,Lorem ipsum dolor sit amet for Product 47,520488,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1057,200,1049
Product 48,3,Lorem ipsum dolor sit amet for Product 48,756073,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1041,200,1032
Product 49,4,Lorem ipsum dolor sit amet for Product 49,401204,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1010,200,1002
Product 50,5,Lorem ipsum dolor sit amet for Product 50,493916,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1061,200,1050
Product 51,1,Lorem ipsum dolor sit amet for Product 51,626797,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1009,200,1000
Product 52,4,Lorem ipsum dolor sit amet for Product 52,976649,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1033,200,1023
Product 53,2,Lorem ipsum dolor sit amet for Product 53,689528,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg']",1048,200,1038
Product 54,4,Lorem ipsum dolor sit amet for Product 54,203613,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1006,200,997
Product 55,3,Lorem ipsum dolor sit amet for Product 55,553099,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1072,200,1062
Product 56,4,Lorem ipsum dolor sit amet for Product 56,830086,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1070,200,1062
Product 57,2,Lorem ipsum dolor sit amet for Product 57,985900,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1054,200,1046
Product 58,5,Lorem ipsum dolor sit amet for Product 58,384021,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1025,200,1016
Product 59,3,Lorem ipsum dolor sit amet for Product 59,278838,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1024,200,1015
Product 60,3,Lorem ipsum dolor sit amet for Product 60,387106,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg']",1031,200,1021
Product 61,4,Lorem ipsum dolor sit amet for Product 61,550089,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg']",1031,200,1023
Product 62,3,Lorem ipsum dolor sit amet for Product 62,232880,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1017,200,1009
Product 63,4,Lorem ipsum dolor sit amet for Product 63,937562,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1015,200,1007
Product 64,1,Lorem ipsum dolor sit amet for Product 64,477443,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1040,200,1031
Product 65,1,Lorem ipsum dolor sit amet for Product 65,595626,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1088,200,1077
Product 66,5,Lorem ipsum dolor sit amet for Product 66,443304,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1055,200,1045
Product 67,2,Lorem ipsum dolor sit amet for Product 67,264966,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg']",1030,200,1020
Product 68,4,Lorem ipsum dolor sit amet for Product 68,926211,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1017,200,1009
Product 69,2,Lorem ipsum dolor sit amet for Product 69,922462,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1093,200,1084
Product 70,2,Lorem ipsum dolor sit amet for Product 70,572918,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1032,200,1023
Product 71,2,Lorem ipsum dolor sit amet for Product 71,847302,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg']",1039,200,1030
Product 72,3,Lorem ipsum dolor sit amet for Product 72,224298,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg']",1036,200,1028
Product 73,2,Lorem ipsum dolor sit amet for Product 73,464148,,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/02.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1020,200,1012
Product 74,5,Lorem ipsum dolor sit amet for Product 74,414674,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/05.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/04.jpg', 'http://localhost:3004/http://localhost:3004/img/products/01.jpg']",1037,200,1028
Product 75,3,Lorem ipsum dolor sit amet for Product 75,848578,$150.00,$100.00,"['http://localhost:3004/http://localhost:3004/img/products/01.jpg', 'http://localhost:3004/http://localhost:3004/img/products/03.jpg', 'http://localhost:3004/http://localhost:3004/img/products/05.jpg']",1018,200,1007
